CustomerID,Age,Gender,Region,Occupation,NetworkType,ServiceProvider,PlanType,PlanCost,ContractLength,CallMinutesPerMonth,DataUsagePerMonth(GB),TextMessagesPerMonth,InternationalCallMinutes,ChurnStatus,CustomerSatisfaction,ComplaintsLodged,PromotionsAvailed,MonthlyCharges,TotalRevenue,PaymentMethod,DeviceType,NumberOfSIMs,RoamingStatus,LoyaltyProgramParticipation,ReferralProgramParticipation
5551,38,Male,Rural,Working Professional,4G,Vodafone,Prepaid,410,0,2253,14.77,467,47,Yes,3,No,Yes,2570,51394,UPI,Tablet,3,No,No,Yes
5552,33,Male,Urban,Unemployed,5G,Airtel,Prepaid,590,24,1063,49.74,204,8,No,4,Yes,No,1254,83624,UPI,Smartphone,2,No,No,Yes
5553,65,Female,Rural,Working Professional,4G,Vodafone,Postpaid,1012,12,2372,34.01,26,71,No,3,No,Yes,2662,23386,Credit Card,Smartphone,3,Yes,No,No
5554,48,Female,Rural,Working Professional,4G,Airtel,Prepaid,155,6,497,41.1,405,56,Yes,3,Yes,Yes,3271,48902,UPI,Smartphone,1,No,Yes,No
5555,40,Female,Rural,Unemployed,4G,Vodafone,Postpaid,1332,24,1077,34.23,329,26,Yes,2,Yes,No,664,80113,Debit Card,Basic Phone,2,No,Yes,No
5556,53,Female,Rural,Working Professional,4G,Jio,Prepaid,1222,6,313,11.15,125,84,Yes,1,No,No,794,20482,Credit Card,Smartphone,1,No,No,No
5557,34,Female,Urban,Unemployed,5G,Vodafone,Postpaid,1705,12,694,14.08,61,3,No,5,No,Yes,2508,78110,Debit Card,Tablet,1,No,Yes,Yes
5558,35,Female,Urban,Working Professional,4G,Vodafone,Postpaid,1148,0,1240,4.53,484,2,No,5,No,No,4644,28151,Debit Card,Smartphone,2,No,No,Yes
5559,22,Female,Urban,Unemployed,5G,Airtel,Postpaid,481,6,1475,12.68,270,58,No,4,No,Yes,1889,16433,Credit Card,Tablet,3,No,Yes,Yes
5560,31,Female,Urban,Retired,5G,Airtel,Prepaid,185,6,69,33.5,254,46,Yes,3,Yes,No,4725,39510,Net Banking,Tablet,1,No,Yes,No
5561,24,Male,Urban,Working Professional,5G,Airtel,Postpaid,1979,0,1517,48.26,403,98,No,5,Yes,No,4592,57751,Net Banking,Tablet,2,No,Yes,Yes
5562,62,Female,Rural,Retired,4G,Jio,Prepaid,1255,24,1043,37.61,243,75,No,4,Yes,Yes,4762,8716,UPI,Basic Phone,2,Yes,Yes,No
5563,46,Male,Rural,Unemployed,4G,Airtel,Postpaid,914,0,2286,38.15,485,19,No,3,No,Yes,486,1981,UPI,Basic Phone,2,No,Yes,No
5564,23,Male,Urban,Working Professional,4G,Airtel,Postpaid,672,24,874,18.61,3,94,No,3,Yes,No,2368,25779,UPI,Tablet,3,No,No,No
5565,44,Female,Rural,Working Professional,4G,Vodafone,Postpaid,1320,12,904,7.41,326,64,Yes,3,No,Yes,1409,25598,Net Banking,Tablet,2,Yes,Yes,No
5566,28,Female,Urban,Housewife,5G,Jio,Postpaid,474,6,72,6.79,220,95,No,3,Yes,Yes,618,38564,Net Banking,Basic Phone,3,Yes,No,Yes
5567,20,Female,Urban,Unemployed,5G,Airtel,Prepaid,1415,12,2124,6.91,311,88,Yes,2,Yes,Yes,415,82082,UPI,Tablet,3,No,Yes,No
5568,69,Female,Rural,Working Professional,4G,Jio,Prepaid,730,6,974,15.39,90,82,No,3,No,No,3951,61240,Credit Card,Basic Phone,3,Yes,Yes,No
5569,45,Female,Rural,Working Professional,5G,Vodafone,Postpaid,954,24,1042,37.66,130,100,Yes,2,Yes,No,1073,21176,Credit Card,Basic Phone,3,Yes,Yes,No
5570,18,Female,Urban,Working Professional,5G,Jio,Postpaid,1959,24,141,18.15,484,18,No,5,Yes,No,1372,26015,Net Banking,Basic Phone,2,No,Yes,Yes
5571,67,Male,Rural,Working Professional,4G,Jio,Postpaid,1711,0,2793,47.04,390,73,No,3,No,Yes,3183,71243,Debit Card,Basic Phone,3,No,No,No
5572,37,Female,Rural,Unemployed,4G,Airtel,Prepaid,910,24,2153,29.93,63,5,No,4,No,No,2537,69425,Net Banking,Smartphone,1,Yes,No,Yes
5573,24,Male,Urban,Working Professional,5G,Airtel,Postpaid,1203,12,192,10.39,186,78,No,4,No,No,4277,66292,Credit Card,Tablet,2,No,No,No
5574,58,Male,Rural,Working Professional,4G,Vodafone,Prepaid,364,12,2350,24.68,128,69,Yes,3,Yes,No,3753,23022,Debit Card,Tablet,2,No,No,Yes
5575,44,Female,Rural,Housewife,5G,Airtel,Prepaid,1054,0,2717,25.28,329,5,No,3,Yes,No,641,15745,Credit Card,Basic Phone,1,No,No,Yes
5576,32,Male,Urban,Unemployed,5G,Vodafone,Postpaid,1317,6,2424,9.09,405,50,Yes,1,Yes,Yes,1566,19940,Debit Card,Tablet,3,No,Yes,Yes
5577,46,Female,Rural,Working Professional,4G,Jio,Prepaid,1428,6,2613,26.89,300,72,No,4,Yes,No,2751,27447,Credit Card,Smartphone,2,Yes,No,Yes
5578,21,Female,Urban,Working Professional,5G,Jio,Prepaid,879,0,2450,12.38,434,13,No,3,Yes,Yes,3630,84805,Net Banking,Smartphone,2,No,Yes,No
5579,65,Male,Rural,Student,4G,Airtel,Prepaid,136,6,1984,35.22,464,40,Yes,2,No,Yes,849,67697,Debit Card,Tablet,1,Yes,Yes,Yes
5580,27,Male,Urban,Working Professional,5G,Vodafone,Postpaid,1148,12,243,28.45,112,63,No,4,No,Yes,3357,73997,UPI,Basic Phone,1,No,Yes,Yes
5581,59,Female,Rural,Working Professional,4G,Airtel,Prepaid,1671,12,842,14.21,75,29,No,4,Yes,Yes,4675,86746,Net Banking,Smartphone,2,Yes,Yes,No
5582,43,Female,Rural,Working Professional,4G,Jio,Prepaid,369,24,1907,3.86,86,82,Yes,1,Yes,Yes,4878,99155,Debit Card,Basic Phone,3,Yes,No,Yes
5583,22,Female,Urban,Unemployed,5G,Airtel,Postpaid,1001,24,1277,15.43,221,56,No,3,Yes,Yes,2247,98027,Debit Card,Basic Phone,2,No,Yes,Yes
5584,21,Male,Urban,Unemployed,4G,Vodafone,Prepaid,170,24,941,20.47,331,8,Yes,3,Yes,Yes,476,32862,Debit Card,Smartphone,2,No,No,Yes
5585,20,Female,Urban,Unemployed,5G,Vodafone,Prepaid,1351,24,1957,32.06,455,26,No,4,No,No,3589,79872,Credit Card,Smartphone,3,Yes,Yes,Yes
5586,65,Male,Rural,Working Professional,4G,Airtel,Prepaid,1262,0,827,6.4,449,37,No,3,Yes,Yes,2938,60555,Credit Card,Smartphone,3,No,No,No
5587,66,Female,Rural,Student,4G,Airtel,Prepaid,1739,0,2197,29.52,353,63,No,5,No,Yes,3495,15704,Debit Card,Basic Phone,3,Yes,No,Yes
5588,62,Female,Rural,Working Professional,4G,Jio,Prepaid,920,12,609,24.49,103,10,No,4,No,Yes,817,48632,Net Banking,Basic Phone,3,Yes,No,No
5589,37,Male,Rural,Unemployed,4G,Vodafone,Prepaid,1067,6,804,9.55,349,84,No,3,Yes,Yes,2031,13893,UPI,Smartphone,1,No,No,No
5590,67,Male,Rural,Student,4G,Jio,Postpaid,1527,0,218,8.9,494,88,No,3,No,No,852,75446,Credit Card,Smartphone,2,No,Yes,No
5591,52,Female,Rural,Working Professional,5G,Jio,Prepaid,1490,12,1322,28.42,422,50,Yes,3,Yes,Yes,4823,66250,Credit Card,Basic Phone,3,Yes,No,No
5592,55,Female,Rural,Working Professional,5G,Jio,Postpaid,1173,24,2324,12.05,166,57,No,4,No,Yes,2893,41528,Credit Card,Smartphone,1,No,Yes,No
5593,47,Male,Rural,Student,4G,Vodafone,Prepaid,696,12,1214,23.76,339,84,No,4,No,Yes,4895,54147,Credit Card,Smartphone,3,Yes,Yes,Yes
5594,45,Female,Rural,Unemployed,4G,Airtel,Prepaid,1524,12,1866,31.79,60,33,Yes,1,Yes,Yes,2489,44040,Debit Card,Smartphone,3,No,No,Yes
5595,21,Female,Urban,Housewife,5G,Airtel,Prepaid,347,24,1524,36.81,154,25,Yes,3,Yes,No,2739,6152,UPI,Basic Phone,1,No,Yes,No
5596,32,Female,Urban,Unemployed,5G,Jio,Postpaid,634,6,2297,31.06,17,8,No,3,Yes,No,3635,86295,UPI,Smartphone,1,No,Yes,Yes
5597,45,Female,Rural,Working Professional,5G,Airtel,Prepaid,1930,12,1128,46.11,452,63,No,3,Yes,Yes,968,41710,Credit Card,Basic Phone,1,No,Yes,No
5598,21,Female,Urban,Student,5G,Airtel,Postpaid,730,24,1527,7.31,113,21,No,3,No,Yes,1185,12872,Net Banking,Basic Phone,2,Yes,No,No
5599,23,Male,Urban,Working Professional,5G,Jio,Postpaid,1193,12,915,29.61,356,60,No,3,Yes,No,763,15687,Net Banking,Basic Phone,2,Yes,Yes,No
5600,47,Male,Rural,Student,4G,Vodafone,Postpaid,270,12,2361,15.17,257,39,Yes,3,Yes,Yes,1587,43273,UPI,Basic Phone,3,No,No,Yes
5601,50,Male,Rural,Unemployed,5G,Vodafone,Postpaid,1557,12,1272,4.89,440,68,No,4,Yes,Yes,2223,14678,Credit Card,Smartphone,3,Yes,Yes,Yes
5602,43,Female,Rural,Working Professional,4G,Airtel,Prepaid,697,24,2171,42.18,227,30,No,3,No,Yes,945,93637,UPI,Tablet,3,No,Yes,No
5603,51,Female,Rural,Working Professional,4G,Airtel,Postpaid,1784,12,2630,2.29,129,34,No,4,Yes,No,882,90272,Debit Card,Tablet,1,No,Yes,Yes
5604,45,Male,Rural,Student,4G,Vodafone,Postpaid,1031,6,2891,44.23,461,76,Yes,2,Yes,No,2650,56130,Credit Card,Tablet,3,Yes,No,No
5605,57,Male,Rural,Unemployed,5G,Vodafone,Prepaid,386,24,378,37.07,247,33,Yes,1,No,Yes,536,16849,Debit Card,Smartphone,3,No,Yes,No
5606,50,Male,Rural,Student,4G,Jio,Postpaid,336,24,445,28.04,227,82,Yes,2,No,No,3409,69673,Net Banking,Smartphone,2,No,Yes,Yes
5607,52,Male,Rural,Working Professional,4G,Vodafone,Prepaid,620,24,2954,33.27,139,48,No,4,Yes,Yes,2710,18092,Net Banking,Tablet,2,No,Yes,No
5608,25,Female,Urban,Housewife,5G,Vodafone,Postpaid,463,24,133,3.89,126,96,No,3,Yes,Yes,2157,93292,Debit Card,Smartphone,1,Yes,Yes,Yes
5609,55,Male,Rural,Unemployed,4G,Airtel,Prepaid,943,24,2092,8.24,284,90,No,5,No,Yes,937,45282,Credit Card,Basic Phone,3,No,Yes,Yes
5610,62,Female,Rural,Housewife,4G,Vodafone,Prepaid,806,24,1398,17.09,461,77,Yes,2,Yes,Yes,2274,80482,Credit Card,Smartphone,2,Yes,Yes,No
5611,43,Male,Rural,Working Professional,5G,Jio,Prepaid,912,24,1897,33.57,52,55,No,4,No,No,4977,34223,UPI,Basic Phone,2,Yes,Yes,No
5612,42,Female,Rural,Unemployed,4G,Jio,Prepaid,398,12,624,14.55,194,16,Yes,3,Yes,No,4185,27291,Credit Card,Smartphone,1,No,No,Yes
5613,39,Female,Rural,Student,4G,Vodafone,Prepaid,748,0,504,24.06,495,9,Yes,3,Yes,No,4725,4821,Debit Card,Smartphone,2,No,No,No
5614,34,Female,Urban,Unemployed,4G,Vodafone,Prepaid,1273,24,337,10.57,383,93,No,5,Yes,No,2908,92719,Net Banking,Tablet,1,Yes,Yes,Yes
5615,23,Female,Urban,Housewife,5G,Jio,Postpaid,1091,6,1700,31.57,43,68,No,3,Yes,Yes,1628,52829,Net Banking,Basic Phone,2,No,Yes,Yes
5616,53,Female,Rural,Working Professional,4G,Airtel,Prepaid,1694,12,2853,8.09,323,19,No,5,No,Yes,426,28606,Debit Card,Basic Phone,3,Yes,No,No
5617,49,Female,Rural,Working Professional,5G,Airtel,Prepaid,209,12,911,3.27,144,69,Yes,1,No,Yes,4206,15388,Credit Card,Tablet,1,No,Yes,No
5618,24,Female,Urban,Housewife,5G,Airtel,Prepaid,547,12,2417,6.82,62,26,No,4,Yes,No,1448,63749,Credit Card,Basic Phone,1,No,Yes,Yes
5619,19,Male,Urban,Working Professional,5G,Airtel,Postpaid,941,24,1483,33.42,156,21,No,5,No,No,2487,84693,Debit Card,Tablet,2,No,No,No
5620,63,Female,Rural,Working Professional,4G,Airtel,Postpaid,1469,6,1372,28.04,267,74,No,4,Yes,No,1408,87968,Credit Card,Smartphone,1,Yes,No,No
5621,22,Male,Urban,Working Professional,5G,Jio,Prepaid,377,12,1569,18.35,437,88,No,5,No,Yes,4282,74482,Net Banking,Tablet,2,No,Yes,Yes
5622,23,Female,Urban,Working Professional,5G,Jio,Postpaid,1365,0,1551,37.12,187,42,No,5,Yes,Yes,1570,88876,Net Banking,Smartphone,2,Yes,Yes,Yes
5623,25,Female,Urban,Housewife,5G,Jio,Prepaid,1488,6,803,3.78,313,97,Yes,2,Yes,Yes,2041,79378,Credit Card,Basic Phone,1,No,No,No
5624,69,Male,Rural,Unemployed,4G,Jio,Prepaid,1899,12,1410,16.87,84,60,No,5,Yes,Yes,3906,56818,UPI,Tablet,3,Yes,No,Yes
5625,68,Female,Rural,Working Professional,5G,Airtel,Prepaid,104,24,767,41.43,379,61,Yes,3,No,No,3682,58272,Net Banking,Basic Phone,2,Yes,No,Yes
5626,36,Male,Rural,Student,4G,Vodafone,Prepaid,980,0,139,17.5,361,4,No,4,Yes,Yes,4754,71163,Credit Card,Tablet,2,Yes,Yes,Yes
5627,34,Male,Urban,Working Professional,5G,Jio,Prepaid,191,6,584,19.03,421,37,No,3,No,No,4327,63423,UPI,Smartphone,2,No,No,No
5628,50,Female,Rural,Retired,4G,Airtel,Prepaid,1270,12,2998,38.91,366,6,No,5,No,Yes,3470,35081,Credit Card,Smartphone,3,No,No,No
5629,61,Male,Rural,Retired,4G,Vodafone,Prepaid,1928,12,986,38.63,301,59,No,5,No,No,1611,80732,Credit Card,Smartphone,2,Yes,No,No
5630,22,Female,Urban,Working Professional,5G,Jio,Postpaid,291,6,439,48.42,453,87,No,4,Yes,No,3024,51409,Credit Card,Smartphone,2,Yes,No,Yes
5631,52,Female,Rural,Working Professional,4G,Jio,Prepaid,185,24,1245,12.39,150,53,Yes,3,Yes,Yes,3638,81142,Net Banking,Basic Phone,3,No,Yes,Yes
5632,35,Female,Urban,Working Professional,5G,Airtel,Postpaid,856,0,2551,36.83,172,90,No,4,Yes,No,4704,97908,UPI,Smartphone,3,Yes,Yes,No
5633,31,Male,Urban,Working Professional,5G,Jio,Prepaid,1602,6,1865,12.47,174,50,No,3,Yes,Yes,1570,57052,UPI,Smartphone,2,No,Yes,No
5634,46,Female,Rural,Housewife,4G,Airtel,Prepaid,1277,24,2041,14.99,241,6,No,4,No,No,3949,20777,UPI,Smartphone,1,No,No,No
5635,30,Female,Urban,Working Professional,5G,Vodafone,Prepaid,374,6,1742,19.72,229,52,Yes,2,Yes,Yes,407,1358,Net Banking,Tablet,2,No,Yes,No
5636,46,Male,Rural,Working Professional,5G,Jio,Prepaid,348,24,905,38.46,415,75,Yes,1,No,Yes,4493,63301,UPI,Tablet,1,No,No,No
5637,42,Male,Rural,Working Professional,4G,Vodafone,Prepaid,1703,24,898,6.33,284,76,No,3,Yes,Yes,1926,77251,UPI,Smartphone,3,Yes,Yes,No
5638,54,Female,Rural,Housewife,4G,Jio,Prepaid,1832,6,2172,19.55,482,33,No,4,Yes,No,1065,81164,Credit Card,Smartphone,3,No,Yes,No
5639,62,Female,Rural,Working Professional,4G,Airtel,Prepaid,754,12,1588,23.29,414,33,No,3,Yes,No,297,33037,Credit Card,Tablet,1,Yes,No,No
5640,18,Female,Urban,Working Professional,5G,Vodafone,Prepaid,742,0,1148,48.47,403,41,No,5,No,No,2132,15037,Net Banking,Basic Phone,2,Yes,Yes,Yes
5641,21,Female,Urban,Unemployed,5G,Airtel,Prepaid,922,24,1947,20.47,364,94,No,4,No,No,1319,69700,Credit Card,Basic Phone,1,No,No,Yes
5642,56,Male,Rural,Working Professional,4G,Jio,Prepaid,1859,0,1501,11.27,267,8,No,3,Yes,No,2896,65232,Credit Card,Smartphone,1,Yes,Yes,No
5643,59,Male,Rural,Student,4G,Airtel,Prepaid,904,6,1976,46.91,437,84,No,5,No,No,2087,18517,Net Banking,Tablet,1,No,No,No
5644,44,Female,Rural,Working Professional,4G,Jio,Prepaid,1842,24,362,38.71,63,6,Yes,3,No,Yes,346,6290,Debit Card,Tablet,2,No,Yes,No
5645,47,Male,Rural,Student,4G,Jio,Postpaid,1842,0,1153,39.51,93,43,No,4,No,Yes,4769,80336,Net Banking,Basic Phone,2,No,Yes,No
5646,25,Female,Urban,Working Professional,5G,Jio,Postpaid,511,24,1043,27.32,313,24,No,5,No,No,3240,66591,Credit Card,Tablet,2,Yes,Yes,No
5647,20,Male,Urban,Working Professional,5G,Airtel,Prepaid,310,6,1920,45.34,258,34,No,4,Yes,No,2699,85259,Debit Card,Basic Phone,3,No,Yes,Yes
5648,31,Female,Urban,Student,5G,Airtel,Postpaid,366,24,212,43.47,472,27,No,3,No,Yes,504,10754,Debit Card,Tablet,1,Yes,Yes,No
5649,34,Female,Urban,Housewife,5G,Jio,Postpaid,1982,6,1621,41.12,457,36,No,3,No,Yes,4022,74980,Debit Card,Smartphone,2,Yes,No,No
5650,19,Male,Urban,Working Professional,5G,Vodafone,Postpaid,1748,6,2436,3.65,262,46,No,3,No,No,2679,66601,Net Banking,Basic Phone,1,No,No,Yes
5651,36,Female,Rural,Housewife,4G,Jio,Postpaid,1254,0,1045,32.43,181,48,No,4,No,Yes,3679,89166,Credit Card,Basic Phone,2,Yes,Yes,No
5652,26,Female,Urban,Student,4G,Airtel,Postpaid,438,0,2799,32.29,220,41,No,4,No,Yes,3884,25186,Net Banking,Basic Phone,1,No,No,No
5653,70,Female,Rural,Working Professional,4G,Jio,Prepaid,1816,0,476,34.08,201,23,Yes,2,Yes,No,1791,94376,Credit Card,Tablet,3,No,Yes,Yes
5654,24,Male,Urban,Working Professional,5G,Jio,Postpaid,1914,12,60,8.01,357,36,Yes,2,Yes,Yes,651,1425,Net Banking,Tablet,2,Yes,Yes,Yes
5655,20,Female,Urban,Retired,5G,Vodafone,Postpaid,1744,6,2301,13.53,160,39,No,5,Yes,No,3839,23096,UPI,Basic Phone,1,Yes,Yes,No
5656,40,Male,Rural,Student,4G,Vodafone,Prepaid,629,24,664,41.72,206,62,No,5,Yes,No,1678,30271,Net Banking,Tablet,1,No,Yes,Yes
5657,60,Male,Rural,Working Professional,4G,Vodafone,Prepaid,696,0,2308,16.56,387,31,Yes,2,Yes,No,3159,32725,UPI,Tablet,3,No,No,No
5658,24,Female,Urban,Working Professional,5G,Jio,Prepaid,431,6,1770,33.0,444,54,No,4,No,No,968,89590,Debit Card,Basic Phone,3,No,Yes,No
5659,39,Female,Rural,Working Professional,4G,Jio,Prepaid,709,12,2413,18.16,495,33,Yes,1,No,Yes,625,46991,UPI,Basic Phone,3,Yes,Yes,Yes
5660,22,Female,Urban,Unemployed,5G,Vodafone,Postpaid,837,12,547,6.45,129,25,Yes,1,No,Yes,4575,91264,Debit Card,Smartphone,1,Yes,No,Yes
5661,47,Female,Rural,Working Professional,5G,Vodafone,Postpaid,776,24,1639,23.77,137,77,No,3,Yes,No,575,29221,Credit Card,Tablet,2,Yes,No,Yes
5662,19,Female,Urban,Working Professional,5G,Jio,Postpaid,452,6,2978,3.5,192,47,No,5,Yes,Yes,1758,46779,UPI,Tablet,2,Yes,Yes,No
5663,56,Female,Rural,Working Professional,4G,Airtel,Postpaid,485,0,397,41.46,160,49,Yes,3,No,No,4099,34351,UPI,Tablet,1,No,Yes,Yes
5664,32,Female,Urban,Unemployed,5G,Jio,Postpaid,1470,6,980,6.85,393,17,Yes,1,No,Yes,3379,87059,Credit Card,Basic Phone,2,Yes,Yes,No
5665,58,Male,Rural,Working Professional,4G,Jio,Prepaid,1131,0,174,22.06,225,66,No,4,No,Yes,3043,55800,Net Banking,Tablet,2,Yes,No,No
5666,23,Female,Urban,Working Professional,5G,Airtel,Postpaid,381,12,271,36.32,281,60,No,3,No,No,3925,31813,Net Banking,Smartphone,2,No,No,No
5667,21,Male,Urban,Working Professional,5G,Airtel,Prepaid,1781,12,2836,2.93,463,18,No,4,Yes,No,330,25556,Credit Card,Tablet,3,No,Yes,Yes
5668,25,Male,Urban,Working Professional,5G,Jio,Prepaid,1931,12,2048,4.38,65,31,No,5,Yes,No,4590,99008,Net Banking,Tablet,2,No,Yes,Yes
5669,32,Female,Urban,Housewife,5G,Vodafone,Postpaid,503,0,1460,18.57,417,95,No,4,Yes,No,4792,86638,UPI,Smartphone,3,Yes,Yes,Yes
5670,19,Female,Urban,Housewife,4G,Vodafone,Postpaid,1598,6,964,2.18,134,26,No,3,No,Yes,1239,78434,UPI,Basic Phone,1,Yes,Yes,No
5671,33,Female,Urban,Working Professional,4G,Vodafone,Prepaid,1959,24,1012,10.14,21,54,No,3,Yes,Yes,3685,31495,Credit Card,Tablet,1,Yes,No,No
5672,48,Male,Rural,Working Professional,5G,Airtel,Postpaid,1100,0,688,4.53,10,35,No,5,No,Yes,2103,12695,UPI,Basic Phone,1,Yes,No,Yes
5673,33,Female,Urban,Working Professional,4G,Vodafone,Prepaid,560,24,2441,16.84,13,3,No,5,No,No,4959,52960,UPI,Smartphone,3,Yes,Yes,No
5674,62,Male,Rural,Working Professional,5G,Jio,Prepaid,1287,12,512,13.11,396,61,Yes,3,No,Yes,3611,38707,UPI,Basic Phone,1,Yes,No,No
5675,46,Male,Rural,Student,4G,Airtel,Postpaid,1501,12,2809,15.0,283,98,No,5,Yes,Yes,4448,80974,Credit Card,Basic Phone,2,Yes,No,Yes
5676,40,Male,Rural,Unemployed,4G,Vodafone,Prepaid,1770,24,1447,44.79,417,92,No,5,Yes,No,1346,16480,Credit Card,Smartphone,3,No,Yes,Yes
5677,33,Female,Urban,Student,5G,Airtel,Postpaid,1643,0,2337,25.38,259,54,No,4,Yes,Yes,2169,71979,UPI,Basic Phone,3,No,Yes,Yes
5678,27,Male,Urban,Unemployed,4G,Vodafone,Prepaid,1880,12,1696,19.33,478,74,No,5,Yes,Yes,4856,10475,Credit Card,Tablet,1,Yes,No,Yes
5679,25,Male,Urban,Working Professional,5G,Vodafone,Postpaid,1593,0,1838,36.19,440,51,No,4,Yes,Yes,3254,46514,Credit Card,Smartphone,3,Yes,Yes,No
5680,19,Female,Urban,Working Professional,4G,Jio,Postpaid,1622,0,940,7.81,263,17,Yes,3,Yes,No,4164,28469,Net Banking,Basic Phone,1,No,Yes,No
5681,70,Female,Rural,Working Professional,4G,Vodafone,Postpaid,1667,0,2875,28.37,319,72,No,3,Yes,Yes,595,42277,UPI,Basic Phone,3,Yes,Yes,Yes
5682,31,Female,Urban,Unemployed,5G,Vodafone,Postpaid,1858,0,1235,37.72,194,90,No,5,Yes,No,319,66697,UPI,Smartphone,2,Yes,No,No
5683,52,Male,Rural,Student,5G,Airtel,Prepaid,125,0,2359,22.81,168,26,Yes,2,Yes,No,191,83663,UPI,Smartphone,3,No,Yes,Yes
5684,49,Male,Rural,Working Professional,4G,Vodafone,Prepaid,1114,0,2550,46.03,115,97,No,5,Yes,No,1178,57217,Debit Card,Smartphone,2,Yes,No,Yes
5685,56,Female,Rural,Working Professional,4G,Vodafone,Postpaid,1019,12,2427,9.83,28,77,Yes,2,No,No,477,40360,Credit Card,Tablet,1,No,No,Yes
5686,56,Male,Rural,Unemployed,4G,Airtel,Prepaid,1735,24,1928,44.97,64,69,No,5,Yes,No,3543,85137,Debit Card,Smartphone,3,No,Yes,Yes
5687,29,Female,Urban,Unemployed,5G,Airtel,Postpaid,360,6,53,14.55,243,20,No,4,Yes,Yes,4262,14262,Net Banking,Smartphone,1,No,No,Yes
5688,68,Male,Rural,Working Professional,4G,Airtel,Prepaid,1790,12,2520,4.35,371,18,No,5,Yes,Yes,1516,25587,Debit Card,Smartphone,2,Yes,Yes,No
5689,18,Male,Urban,Working Professional,4G,Vodafone,Prepaid,1254,24,1261,12.47,192,42,No,3,Yes,Yes,3402,16878,Debit Card,Smartphone,2,Yes,No,No
5690,55,Male,Rural,Unemployed,5G,Airtel,Postpaid,194,24,1787,18.23,477,57,Yes,2,Yes,No,1464,27506,Credit Card,Basic Phone,3,No,Yes,Yes
5691,34,Male,Urban,Working Professional,5G,Jio,Prepaid,1119,0,788,13.2,47,73,No,5,Yes,No,1479,25163,Credit Card,Basic Phone,2,Yes,No,Yes
5692,23,Male,Urban,Working Professional,5G,Vodafone,Postpaid,1766,12,413,16.24,181,83,No,5,Yes,Yes,888,96874,Credit Card,Basic Phone,3,No,Yes,No
5693,25,Male,Urban,Retired,5G,Vodafone,Prepaid,1763,6,1491,39.08,356,3,No,3,No,No,274,75229,Credit Card,Basic Phone,2,No,Yes,No
5694,55,Male,Rural,Retired,4G,Jio,Postpaid,635,12,2926,2.49,493,49,Yes,1,No,Yes,4860,33432,Debit Card,Smartphone,3,Yes,No,Yes
5695,41,Female,Rural,Working Professional,4G,Jio,Prepaid,726,24,1809,19.42,119,26,No,3,No,Yes,1808,88856,UPI,Basic Phone,1,No,No,Yes
5696,21,Female,Urban,Unemployed,5G,Jio,Prepaid,1919,12,2787,25.01,107,15,Yes,3,Yes,No,1227,20550,Net Banking,Smartphone,2,Yes,Yes,Yes
5697,18,Female,Urban,Working Professional,4G,Airtel,Prepaid,398,0,2110,1.02,465,98,No,3,No,No,1770,70894,Net Banking,Basic Phone,3,Yes,No,No
5698,28,Male,Urban,Working Professional,5G,Vodafone,Prepaid,1287,0,891,8.93,205,41,No,5,No,Yes,3073,41771,UPI,Smartphone,2,Yes,Yes,No
5699,45,Female,Rural,Working Professional,4G,Vodafone,Postpaid,851,12,2271,30.42,12,69,No,5,No,Yes,4933,53054,Credit Card,Tablet,3,Yes,No,Yes
5700,47,Female,Rural,Student,4G,Jio,Prepaid,1613,24,1786,18.21,224,42,No,5,No,No,4053,12845,UPI,Tablet,1,Yes,Yes,No
5701,47,Female,Rural,Working Professional,4G,Jio,Prepaid,1496,12,2331,1.06,32,29,No,3,No,Yes,3722,6750,UPI,Smartphone,1,No,No,No
5702,66,Male,Rural,Student,4G,Airtel,Postpaid,207,12,1703,47.44,195,62,Yes,2,No,No,460,18617,Debit Card,Tablet,1,No,No,Yes
5703,58,Female,Rural,Working Professional,4G,Airtel,Prepaid,787,12,430,42.4,499,37,No,5,No,Yes,4175,67032,Credit Card,Basic Phone,2,No,No,No
5704,54,Male,Rural,Working Professional,4G,Vodafone,Prepaid,159,6,1461,49.93,319,51,Yes,1,No,Yes,3097,36463,Net Banking,Basic Phone,3,No,Yes,No
5705,32,Female,Urban,Working Professional,4G,Vodafone,Postpaid,1803,0,1276,33.37,106,13,No,5,Yes,No,1442,87267,UPI,Tablet,3,No,Yes,Yes
5706,19,Male,Urban,Working Professional,5G,Airtel,Postpaid,857,0,728,47.58,135,79,No,4,Yes,No,1753,5477,Debit Card,Smartphone,3,No,Yes,No
5707,68,Male,Rural,Unemployed,4G,Jio,Postpaid,1100,24,2564,19.28,152,28,No,5,Yes,No,4733,39548,Credit Card,Smartphone,1,Yes,Yes,Yes
5708,55,Male,Rural,Working Professional,4G,Vodafone,Prepaid,470,12,396,16.1,498,6,Yes,1,Yes,Yes,282,9154,Credit Card,Tablet,3,No,No,No
5709,30,Male,Urban,Working Professional,5G,Jio,Postpaid,1836,0,2818,45.4,113,63,No,5,Yes,No,2934,25997,Debit Card,Basic Phone,3,No,No,Yes
5710,32,Female,Urban,Housewife,4G,Airtel,Postpaid,1701,0,2377,39.15,320,27,No,5,No,No,4430,28744,Credit Card,Smartphone,2,No,Yes,Yes
